wd_id,line_id,linewd,dipl,wd_div,word,phon,phon_map,syllabified,lang,pos,pos_syn,morph,penn_pos,syntag,syntag2,lemma,lemma_src,lemma_dmf,ref,tei_right,tei_left
1230,158,3,boecis,_,boecis,bOɛʦiS,b.o.e.c.i.s,b/O\.'/ɛ\.ʦ/i\S,pro,NOMpro,NOMpro,smn,NPRS,N,N,Boèci,---,,"Boeci, l. 158",,<lb/>
1231,158,4,e,_,e,E,e,/E\,pro,PRE,PRE,,P,Pre,Pre,én,DOM,en,"Boeci, l. 158",,
1232,158,5,péna,_,pena,penA,p.e.n.a,'p/e\.n/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,péna,DOM,peine,"Boeci, l. 158",,
1233,158,6,charceral,.,charceral,kArÇErAl,ch.a.r.c.e.r.a.l,k/A\r.Ç/E\.'r/A\l,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,carceral,DOM,,"Boeci, l. 158",</l>,
1234,159,1,plan,_,plan,pLAn,p.l.a.n,pL/A\n,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,planher,DOM,plaindre,"Boeci, l. 159",,<l n=&quot;159&quot;>
1235,159,2,se,_,se,Se,s.e,S/(e)\,pro,PRCper,PRCper,3smr,PRO,Prn,Prn%%,sé,DOM,se,"Boeci, l. 159",,
1236,159,3,sos,_,sos,SOS,s.o.s,S/O\S,pro,DETpos,DETpos,3pmr,DZ,Det,Det,sos,DOM,son4,"Boeci, l. 159",,
1237,159,4,dols,_,dols,dɔLS,d.o.l.s,d/ɔ\LS,pro,NOMcom,NOMcom,pmr,NCS,N,N,dòl,DOM,deuil,"Boeci, l. 159",,
1238,159,5,e,+,e,e,e,/e\,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,e,DOM,et,"Boeci, l. 159",,
1239,159,6,sos,_,sos,SOS,s.o.s,S/O\S,pro,DETpos,DETpos,3pmr,DZ,Det,Det,sos,DOM,son4,"Boeci, l. 159",,
1240,159,7,menuz,_,menuz,mEnyÇ,m.e.n.u.z,m/E\.'n/y\Ç,pro,ADJqua,ADJqua,pmr,ADJ,Adj,Adj,menut,DOM,menu,"Boeci, l. 159",,
1241,159,8,pecaz,.,pecaz,pEkATS,p.e.c.a.z.,p/E\.'k/A\TS,pro,NOMcom,NOMcom,pmr,NCS,N,N,pecat,DOM,péché,"Boeci, l. 159",</l>,
1242,160,1,d,+,d,d,d,d/\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 160",,<l n=&quot;160&quot;>
1243,160,2,úna,|,una,ynA,u.n.a,'/y\.n/(A)\,pro,DETndf,DETndf,sfr,D,QIs,QIs,uN,DOM,un,"Boeci, l. 160",,
1244,160,3,donzêlla,_,donzella,dONÇɛLLA,d.o.n.z.e.l.l.a,d/O\N.'Ç/ɛ\L.L/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,donsèla,DOM,donzelle,"Boeci, l. 160",,<lb/>
1245,160,4,fo,_,fo,fo,f.o,f/o\,pro,VERcjg,VERcjg,indpsp3,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 160",,
1246,160,5,lainz,_,lainz,LAiNTS,l.a.i.n.z.,L/A\.'/i\NTS,pro,ADVgen,ADVgen,,ADV,Adv,Adv,laïns,DOM,léans,"Boeci, l. 160",,
1247,160,6,uisitaz,_,visitaz,vizitATS,v.i.s.i.t.a.z.,v/i\.z/i\.'t/A\TS,pro,VERppe,VERppe,smn,VPP,Vpp,Vpp,vezitar,DOM,visiter,"Boeci, l. 160",</l>,
1248,161,1,filla,+,filla,fiʎA,f.i.ll.a,'f/i\.ʎ/(A)\,pro,NOMcom,NOMcom,sfn,NCS,N,N,filha,DOM,fille,"Boeci, l. 161",,<l n=&quot;161&quot;>
1249,161,2,s,_,s,0s,.s,/[0]\s,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 161",,
1250,161,3,a,+,a,A,a,/A\,pro,PRE,PRE,,P,Pre,Pre,a2,DOM,à,"Boeci, l. 161",,
1251,161,4,l,_,l,L,l,/\L,pro,DETdef,DETdef,smr,D,Det,Det,lo2,DOM,le,"Boeci, l. 161",,
1252,161,5,rei,_,rei,rei,r.e.i,r/e\i,pro,NOMcom,NOMcom,smr,NCS,N,N,réi,DOM,roi,"Boeci, l. 161",,
1253,161,6,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,smn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 161",,
1254,161,7,a,_,a,A,a,/A\,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 161",,
1255,161,8,gran,_,gran,grAn,g.r.a.n,gr/A\n,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,gran,DOM,grand,"Boeci, l. 161",,
1256,161,9,poestat,.,poestat,pOEStAT,p.o.e.s.t.a.t,p/O\./E\S.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,podestat,DOM,poësté,"Boeci, l. 161",</l>,
1257,162,1,ella,+,ella,eLLA,e.l.l.a,'/e\L.L/(A)\,pro,PRNper,PRNper,3sfn,PRO,Prn,Prn,ela,DOM,elle,"Boeci, l. 162",,<l n=&quot;162&quot;>
1258,162,2,s,|,s,0s,.s,/[0]\s,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 162",,
1259,162,3,ta,_,ta,tA,t.a,t/A\,pro,ADVgen,ADVgen,,Q,QIs,QIs,tan,DOM,tant,"Boeci, l. 162",,<lb/>
1260,162,4,bella,_,bella,bɛLLA,b.e.l.l.a,'b/ɛ\L.L/(A)\,pro,ADJqua,ADJqua,sfn,ADJ,Adj,Adj,bèl,DOM,beau,"Boeci, l. 162",,
1261,162,5,reluz,+,reluz,rElyÇ,r.e.l.u.z,r/E\.'l/y\Ç,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,reluzir,DOM,reluire,"Boeci, l. 162",,
1262,162,6,ént,_,ent,ENT,e.n.t,/E\NT,pro,PRCadv,PRCadv,,PRO,Prn,Prn%%,én3,DOM,en2,"Boeci, l. 162",,
1263,162,7,lo,_,lo,LO,l.o,L/(O)\,pro,DETdef,DETdef,smn,D,Det,Det,lo2,DOM,le,"Boeci, l. 162",,
1264,162,8,palaz,.,palaz,pAlAÇ,p.a.l.a.z,p/A\.'l/A\Ç,pro,NOMcom,NOMcom,smn,NCS,N,N,palatz,DOM,palais,"Boeci, l. 162",</l>,
1265,163,1,lo,_,lo,LO,l.o,L/(O)\,pro,DETdef,DETdef,smn,D,Det,Det,lo2,DOM,le,"Boeci, l. 163",,<l n=&quot;163&quot;>
1266,163,2,mas,_,mas,mAS,m.a.s,m/A\S,pro,NOMcom,NOMcom,smn,NCS,N,N,maN2,DOM,main2,"Boeci, l. 163",,
1267,163,3,o,+,o,o,o,/o\,pro,PRNrel,PRNrel,,WPRO,Qux,Qux,ó,DOM,où,"Boeci, l. 163",,
1268,163,4,íntra,_,intra,iNtrA,i.n.t.r.a,'/i\N.tr/(A)\,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,intrar,DOM,entrer,"Boeci, l. 163",,
1269,163,5,inz,_,inz,iNTS,i.n.z.,/i\NTS,pro,ADVgen,ADVgen,,ADV,PrA,PrA,ins,DOM,ens,"Boeci, l. 163",,
1270,163,6,es,_,es,eS,e.s,/e\S,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 163",,
1271,163,7,granz,_,granz,grANTS,g.r.a.n.z.,gr/A\NTS,pro,ADJqua,ADJqua,sfn,ADJ,Adj,Adj,gran,DOM,grand,"Boeci, l. 163",,
1272,163,8,claritaz,.|,claritaz,kLAritATS,c.l.a.r.i.t.a.z.,kL/A\.r/i\.'t/A\TS,pro,NOMcom,NOMcom,sfn,NCS,N,N,clardat,DOM,clarté,"Boeci, l. 163",</l>,
1273,164,1,ia,_,ja,ʤA,j.a,ʤ/A\,pro,ADVgen,ADVgen,,ADV,Adv,Adv,ja,DOM,jà,"Boeci, l. 164",,<lb/><l n=&quot;164&quot;>
1274,164,2,no,_,no,no,n.o,n/o\,pro,ADVneg,ADVneg,,NEG,Neg,Neg$$,nóN,DOM,ne,"Boeci, l. 164",,
1275,164,3,es,_,es,eS,e.s,/e\S,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 164",,
1276,164,4,óbs,_,obs,ɔPS,o.b.s,/ɔ\PS,pro,NOMcom,NOMcom,smn,NCS,N,N,òps,DOM,ues,"Boeci, l. 164",,
1277,164,5,fox,_,fox,fɔKS,f.o.x.,f/ɔ\KS,pro,NOMcom,NOMcom,smn,NCS,N,N,fòc,DOM,feu,"Boeci, l. 164",,
1278,164,6,i,+,i,i,i,/i\,pro,PRCadv,PRCadv,,PRO,Prn,Prn$$,i,DOM,y2,"Boeci, l. 164",,
1279,164,7,ssia,_,ssia,SiA,ss.i.a,'S/i\./(A)\,pro,VERcjg,VERcjg,subpst3,EJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 164",,
1280,164,8,alumnaz,.,alumnaz,AlymnATS,a.l.u.m.n.a.z.,/A\.l/y\m.'n/A\TS,pro,VERppe,VERppe,smn,VPP,Vpp,Vpp,alumnar,DOM,allumer,"Boeci, l. 164",</l>,
1281,165,1,ueder,_,veder,vEðer,v.e.d.e.r,v/E\.'ð/e\r,pro,VERinf,VERinf,,VX,Vinf,Vinf,vezér,DOM,voir,"Boeci, l. 165",,<l n=&quot;165&quot;>
1282,165,2,ent,_,ent,ENT,e.n.t,/E\NT,pro,PRCadv,PRCadv,,PRO,Prn,Prn$$,én3,DOM,en2,"Boeci, l. 165",,
1283,165,3,pót,_,pot,pɔT,p.o.t,p/ɔ\T,pro,VERcjg,VERcjg,indpst3,MDJ,Vfin,Vfin,podér,DOM,pouvoir2,"Boeci, l. 165",,
1284,165,4,l,+,l,L,l,L/\,pro,DETdef,DETdef,smn,D,Det,Det,lo2,DOM,le,"Boeci, l. 165",,
1285,165,5,om,_,om,Om,o.m,/O\m,pro,PRNind,PRNind,smn,NCS,Prn,Prn%,óme,DOM,on,"Boeci, l. 165",,
1286,165,6,p[er],_,per,pEr,p.e.r,p/E\r,pro,PRE,PRE,,P,Pre,Pre,pér,DOM,par,"Boeci, l. 165",,
1287,165,7,quaranta,_,quaranta,kArANtA,qu.a.r.a.n.t.a,k/A\.'r/A\N.t/(A)\,pro,DETcar,DETcar,pfr,ADJ,QIs,QIs,quaranta,DOM,quarante,"Boeci, l. 165",,
1288,165,8,ciptaz,.|,ciptaz,ÇiPtATS,c.i.p.t.a.z.,Ç/i\P.'t/A\TS,pro,NOMcom,NOMcom,pfr,NCPL,N,N,ciutat,DOM,cité,"Boeci, l. 165",</l>,
1289,166,1,qual,_,qual,kAl,qu.a.l,k/A\l,pro,DETrel,DETrel,sfr,WD,Qux,Qux,cal,DOM,quel,"Boeci, l. 166",,<lb/><l n=&quot;166&quot;>
1290,166,2,ora,+,ora,orA,o.r.a,'/o\.r/(A)\,pro,NOMcom,NOMcom,sfr,NCS,N,N,óra,DOM,heure,"Boeci, l. 166",,
1291,166,3,s,_,s,S,s,/\S,pro,PRCper,PRCper,3sfr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 166",,
1292,166,4,uol,_,vol,vɔl,v.o.l,v/ɔ\l,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,volér,DOM,vouloir,"Boeci, l. 166",,
1293,166,5,petita,+,petita,pEtitA,p.e.t.i.t.a,p/E\.'t/i\.t/(A)\,pro,ADJqua,ADJqua,sfr,ADJ,Adj,Adj,petit,DOM,petit,"Boeci, l. 166",,
1294,166,6,s,_,s,S,s,/\S,pro,PRCper,PRCper,3sfr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 166",,
1295,166,7,fai,_,fai,fAi,f.a.i,f/A\i,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,faire,DOM,faire,"Boeci, l. 166",,
1296,166,8,asáz,.,asaz,AsATS,a.s.a.z.,/A\.'s/A\TS,pro,ADVgen,ADVgen,,ADV,Adv,Adv,asatz,DOM,assez,"Boeci, l. 166",</l>,
1297,167,1,cu[m],_,cum,kOm,c.u.m,k/O\m,pro,CONsub,CONsub,,CONJS,Sub,Sub,cóm,DOM,comme,"Boeci, l. 167",,<l n=&quot;167&quot;>
1298,167,2,ella,_,ella,eLLA,e.l.l.a,'/e\L.L/(A)\,pro,PRNper,PRNper,3sfn,PRO,Prn,Prn$,ela,DOM,elle,"Boeci, l. 167",,
1299,167,3,s,+,s,S,s,S/\,pro,PRCper,PRCper,3sfr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 167",,
1300,167,4,auca,_,auca,AuʣA,a.u.c.a,'/A\u.ʣ/(A)\,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,ausar,DOM,oser,"Boeci, l. 167",,
1301,167,5,cel,_,cel,Çɛl,c.e.l,Ç/ɛ\l,pro,NOMcom,NOMcom,smr,NCS,N,N,cèl,DOM,ciel,"Boeci, l. 167",,
1302,167,6,a,_,a,A,a,/A\,pro,VERcjg,VERcjg,indpst3,AJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 167",,
1303,167,7,de,+,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 167",,
1304,167,8,l,_,l,L,l,/\L,pro,DETdef,DETdef,smr,D,Det,Det,lo2,DOM,le,"Boeci, l. 167",,
1305,167,9,cap,_,cap,kAP,c.a.p,k/A\P,pro,NOMcom,NOMcom,smr,NCS,N,N,cap,DOM,chef,"Boeci, l. 167",,
1306,167,10,polsat,.|,polsat,pOLSAT,p.o.l.s.a.t,p/O\L.'S/A\T,pro,VERppe,VERppe,smr,VPP,Vpp,Vpp,polsar,DOM,pousser,"Boeci, l. 167",</l>,
1307,168,1,quant,_,quant,kANT,qu.a.n.t,k/A\NT,pro,CONsub,CONsub,,CONJS,Sub,Sub,can,DOM,quand,"Boeci, l. 168",,<lb/><l n=&quot;168&quot;>
1308,168,2,be,_,be,be,b.e,b/e\,pro,ADVgen,ADVgen,,ADV,Adv,Adv,béN,DOM,bien,"Boeci, l. 168",,
1309,168,3,se,_,se,Se,s.e,S/(e)\,pro,PRCper,PRCper,3sfr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 168",,
1310,168,4,dreca,_,dreca,dreʧA,d.r.e.c.a,'dr/e\.ʧ/(A)\,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,dreisar,DOM,dresser,"Boeci, l. 168",,
1311,168,5,lo,_,lo,LO,l.o,L/(O)\,pro,DETdef,DETdef,smr,D,Det,Det,lo2,DOM,le,"Boeci, l. 168",,
1312,168,6,cel,_,cel,Çɛl,c.e.l,Ç/ɛ\l,pro,NOMcom,NOMcom,smr,NCS,N,N,cèl,DOM,ciel,"Boeci, l. 168",,
1313,168,7,a,_,a,A,a,/A\,pro,VERcjg,VERcjg,indpst3,AJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 168",,
1314,168,8,p[er]tusat,.,pertusat,pErtySAT,p.e.r.t.u.s.a.t,p/E\r.t/y\.'S/A\T,pro,VERppe,VERppe,smr,VPP,Vpp,Vpp,pertuzar,DOM,percer,"Boeci, l. 168",</l>,
1315,169,1,é,_,e,e,e,/e\,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,e,DOM,et,"Boeci, l. 169",,<l n=&quot;169&quot;>
1316,169,2,ue,_,ve,ve,v.e,v/e\,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,vezér,DOM,voir,"Boeci, l. 169",,
1317,169,3,laínz,_,lainz,LAiNTS,l.a.i.n.z.,L/A\.'/i\NTS,pro,ADVgen,ADVgen,,ADV,Adv,Adv,laïns,DOM,léans,"Boeci, l. 169",,
1318,169,4,tota,_,tota,totA,t.o.t.a,'t/o\.t/(A)\,pro,DETind,DETind,sfr,Q,QIs,QIs,tót,DOM,tout,"Boeci, l. 169",,
1319,169,5,la,_,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfr,D,Det,Det,la,DOM,le,"Boeci, l. 169",,
1320,169,6,maiestat,|,majestat,mAʤEStAT,m.a.j.e.s.t.a.t,m/A\.ʤ/E\S.'t/A\T,pro,NOMcom,NOMcom,sfr,NCS,N,N,magestat,DOM,majesté,"Boeci, l. 169",</l></lg>,
1321,170,1,Bella,+,bella,bɛLLA,b.e.l.l.a,'b/ɛ\L.L/(A)\,pro,ADJqua,ADJqua,sfn,ADJ,Adj,Adj,bèl,DOM,beau,"Boeci, l. 170",,<lg n=&quot;20&quot; type=&quot;laisse&quot; met=&quot;decasyllable&quot;><lb/><l n=&quot;170&quot;>
1322,170,2,s,_,s,0s,.s,/[0]\s,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 170",,
1323,170,3,la,_,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfn,D,Det,Det,la,DOM,le,"Boeci, l. 170",,
1324,170,4,domna,_,domna,dOmnA,d.o.m.n.a,'d/O\m.n/(A)\,pro,NOMcom,NOMcom,sfn,NCS,N,N,dómna,DOM,dame,"Boeci, l. 170",,
1325,170,5,e,+,e,e,e,/e\,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,e,DOM,et,"Boeci, l. 170",,
1326,170,6,l,_,l,L,l,/\L,pro,DETdef,DETdef,smr,D,Det,Det,lo2,DOM,le,"Boeci, l. 170",,
1327,170,7,uís,_,vis,viS,v.i.s,v/i\S,pro,NOMcom,NOMcom,smr,NCS,N,N,vis,DOM,vis,"Boeci, l. 170",,
1328,170,8,a,_,a,A,a,/A\,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,avér,DOM,avoir,"Boeci, l. 170",,
1329,170,9,tant,_,tant,tANT,t.a.n.t,t/A\NT,pro,ADVgen,ADVgen,,Q,QIs,QIs,tan,DOM,tant,"Boeci, l. 170",,
1330,170,10,preclár,_,preclar,prEkLAr,p.r.e.c.l.a.r,pr/E\.'kL/A\r,pro,ADJqua,ADJqua,smr,ADJ,Adj,Adj,preclar,DOM,préclair,"Boeci, l. 170",</l>,
1331,171,1,dauan,_,davan,dAvAn,d.a.v.a.n,d/A\.'v/A\n,pro,PRE,PRE,,P,PrA,PrA,davan,DOM,devant,"Boeci, l. 171",,<l n=&quot;171&quot;>
1332,171,2,so,_,so,SO,s.o,S/O\,pro,DETpos,DETpos,3smr,DZ,Det,Det,sóN2,DOM,son4,"Boeci, l. 171",,
1333,171,3,uis,_,vis,viS,v.i.s,v/i\S,pro,NOMcom,NOMcom,smr,NCS,N,N,vis,DOM,vis,"Boeci, l. 171",,
1334,171,4,núlz,_,nulz,nyLÇ,n.u.l.z,n/y\LÇ,pro,DETind,DETind,smn,D,QIs,QIs,nul,DOM,nul,"Boeci, l. 171",,
1335,171,5,om,_,om,Om,o.m,/O\m,pro,NOMcom,NOMcom,smn,NCS,N,N,óme,DOM,homme,"Boeci, l. 171",,
1336,171,6,no,+,no,no,n.o,n/o\,pro,ADVneg,ADVneg,,NEG,Neg,Neg$$,nóN,DOM,ne,"Boeci, l. 171",,
1337,171,7,s,|,s,S,s,/\S,pro,PRCper,PRCper,3smr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 171",,
1338,171,8,pot,_,pot,pɔT,p.o.t,p/ɔ\T,pro,VERcjg,VERcjg,indpst3,MDJ,Vfin,Vfin,podér,DOM,pouvoir2,"Boeci, l. 171",,<lb/>
1339,171,9,celar,_,celar,ÇElAr,c.e.l.a.r,Ç/E\.'l/A\r,pro,VERinf,VERinf,,VX,Vinf,Vinf,celar,DOM,celer,"Boeci, l. 171",</l>,
1340,172,1,ne,_,ne,ne,n.e,n/e\,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,ni,DOM,ne2,"Boeci, l. 172",,<l n=&quot;172&quot;>
1341,172,2,éps,_,eps,ePS,e.p.s,/e\PS,pro,ADJind,ADJind,pmn,FP,Adj,Adj,éis,DOM,,"Boeci, l. 172",,
1342,172,3,li,_,li,Li,l.i,L/<i>\,pro,DETdef,DETdef,pmn,D,Det,Det,li2,DOM,le,"Boeci, l. 172",,
1343,172,4,omne,_,omne,OmnE,o.m.n.e,'/O\m.n/(E)\,pro,NOMcom,NOMcom,pmn,NCPL,N,N,óme,DOM,homme,"Boeci, l. 172",,
1344,172,5,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,pmn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 172",,
1345,172,6,sun,_,sun,SOn,s.u.n,S/O\n,pro,VERcjg,VERcjg,indpst6,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 172",,
1346,172,7,ultra,_,ultra,oLtrA,u.l.t.r.a,'/o\L.tr/(A)\,pro,PRE,PRE,,P,PrA,PrA,óltra,DOM,outre,"Boeci, l. 172",,
1347,172,8,la,_,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfr,D,Det,Det,la,DOM,le,"Boeci, l. 172",,
1348,172,9,már,.,mar,mAr,m.a.r,m/A\r,pro,NOMcom,NOMcom,sfr,NCS,N,N,mar,DOM,mer,"Boeci, l. 172",</l>,
1349,173,1,no,_,no,nO,n.o,n/O\,pro,ADVneg,ADVneg,,NEG,Neg,Neg$$,nóN,DOM,ne,"Boeci, l. 173",,<l n=&quot;173&quot;>
1350,173,2,pótden,_,potden,pɔTdEn,p.o.t.d.e.n,'p/ɔ\T.d/E\n,pro,VERcjg,VERcjg,indpst6,MDJ,Vfin,Vfin,podér,DOM,pouvoir2,"Boeci, l. 173",,
1351,173,3,tánt,+,tant,tANT,t.a.n.t,t/A\NT,pro,ADVgen,ADVgen,,Q,QIs,QIs,tan,DOM,tant,"Boeci, l. 173",,
1352,173,4,e,+,e,E,e,/E\,pro,PRE,PRE,,P,Pre,Pre,én,DOM,en,"Boeci, l. 173",,
1353,173,5,lor,|,lor,LOr,l.o.r,L/O\r,pro,DETpos,DETpos,6smr,DZ,Det,Det,lor,DOM,leur,"Boeci, l. 173",,
1354,173,6,cors,_,cors,korS,c.o.r.s,k/o\rS,pro,NOMcom,NOMcom,smr,NCS,N,N,córs,DOM,corps,"Boeci, l. 173",,<pb n=&quot;274&quot;/><lb/>
1355,173,7,cobeetár,.,cobeetar,kObEitAr,c.o.b.e.e.t.a.r,k/O\.b/E\i.'t/A\r,pro,VERinf,VERinf,,VX,Vinf,Vinf,cobeitar,DOM,convoiter,"Boeci, l. 173",</l>,
1356,174,1,qu,+,qu,k,qu,k/\,pro,CONsub,CONsub,,CONJS,Sub,Sub,que2,DOM,que,"Boeci, l. 174",,<l n=&quot;174&quot;>
1357,174,2,ella,_,ella,eLLA,e.l.l.a,'/e\L.L/(A)\,pro,PRNper,PRNper,3sfn,PRO,Prn,Prn,ela,DOM,elle,"Boeci, l. 174",,
1358,174,3,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 174",,
1359,174,4,tot,_,tot,toT,t.o.t,t/o\T,pro,PRNind,PRNind,snr,Q,QIs,QIs,tót,DOM,tout,"Boeci, l. 174",,
1360,174,5,no,_,no,no,n.o,n/o\,pro,ADVneg,ADVneg,,NEG,Neg,Neg$$,nóN,DOM,ne,"Boeci, l. 174",,
1361,174,6,uea,_,vea,veA,v.e.a,'v/e\./(A)\,pro,VERcjg,VERcjg,subpst3,VJ,Vfin,Vfin,vezér,DOM,voir,"Boeci, l. 174",,
1362,174,7,lor,_,lor,LOr,l.o.r,L/O\r,pro,DETpos,DETpos,6smr,DZ,Det,Det,lor,DOM,leur,"Boeci, l. 174",,
1363,174,8,pessar,.,pessar,pEsAr,p.e.ss.a.r,p/E\.'s/A\r,pro,NOMcom,NOMcom,smr,NCS,N,N,pensar,DOM,penser,"Boeci, l. 174",</l>,
1364,175,1,qui,_,qui,ki,qu.i,k/<i>\,pro,PRNrel,PRNrel,smn,WPRO,Qux,Qux,qui,DOM,qui,"Boeci, l. 175",,<l n=&quot;175&quot;>
1365,175,2,e,+,e,E,e,/E\,pro,PRE,PRE,,P,Pre,Pre,én,DOM,en,"Boeci, l. 175",,
1366,175,3,leis,_,leis,LɛiS,l.e.i.s,L/ɛ\iS,pro,PRNper,PRNper,3sfr,PRO,Prn,Prn,lieis,DOM,li,"Boeci, l. 175",,
1367,175,4,se,_,se,Se,s.e,S/(e)\,pro,PRCper,PRCper,3smr,PRO,Prn,Prn$$,sé,DOM,se,"Boeci, l. 175",,
1368,175,5,fía,_,fia,fiA,f.i.a,'f/i\./(A)\,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,fizar,DOM,fier,"Boeci, l. 175",,
1369,175,6,morz,_,morz,mɔrTS,m.o.r.z.,m/ɔ\rTS,pro,NOMcom,NOMcom,sfn,NCS,N,N,mòrt,DOM,mort,"Boeci, l. 175",,
1370,175,7,no,+,no,no,n.o,n/o\,pro,ADVneg,ADVneg,,NEG,Neg,Neg$$,nóN,DOM,ne,"Boeci, l. 175",,
1371,175,8,l,_,l,L,l,L/\,pro,PRCper,PRCper,3smi,PRO,Prn,Prn$$,li3,DOM,li,"Boeci, l. 175",,
1372,175,9,es,|,es,eS,e.s,/e\S,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 175",,
1373,175,10,a,_,a,A,a,/A\,pro,PRE,PRE,,P,Pre,Pre,a2,DOM,à,"Boeci, l. 175",,<lb/>
1374,175,11,doptar,.,doptar,dOPtAr,d.o.p.t.a.r,d/O\P.'t/A\r,pro,VERinf,VERinf,,VX,Vinf,Vinf,doptar,DOM,douter,"Boeci, l. 175",</l></lg>,
1375,176,1,Bella,+,bella,bɛLLA,b.e.l.l.a,'b/ɛ\L.L/(A)\,pro,ADJqua,ADJqua,sfn,ADJ,Adj,Adj,bèl,DOM,beau,"Boeci, l. 176",,<lg n=&quot;21&quot; type=&quot;laisse&quot; met=&quot;decasyllable&quot;><l n=&quot;176&quot;>
1376,176,2,s,_,s,0s,.s,/[0]\s,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 176",,
1377,176,3,la,_,la,LA,l.a,L/A\,pro,DETdef,DETdef,sfn,D,Det,Det,la,DOM,le,"Boeci, l. 176",,
1378,176,4,domna,_,domna,dOmnA,d.o.m.n.a,'d/O\m.n/(A)\,pro,NOMcom,NOMcom,sfn,NCS,N,N,dómna,DOM,dame,"Boeci, l. 176",,
1379,176,5,mas,_,mas,mAS,m.a.s,m/A\S,pro,CONcoo,CONcoo,,CONJO,Crd,Crd,mais,DOM,mais,"Boeci, l. 176",,
1380,176,6,molt,_,molt,moLT,m.o.l.t,m/o\LT,pro,ADVgen,ADVgen,,Q,QIs,QIs,mólt,DOM,moult,"Boeci, l. 176",,
1381,176,7,es,_,es,eS,e.s,/e\S,pro,VERcjg,VERcjg,indpst3,VJ,Vfin,Vfin,èser,DOM,être,"Boeci, l. 176",,
1382,176,8,de,_,de,dE,d.e,d/(E)\,pro,PRE,PRE,,P,Pre,Pre,de,DOM,de,"Boeci, l. 176",,
1383,176,9,longs,_,longs,LONKS,l.o.n.g.s,L/O\NKS,pro,ADJqua,ADJqua,pmr,ADJ,Adj,Adj,lónc,DOM,long,"Boeci, l. 176",,
1384,176,10,di(a)s,_,dis,diS,d.i.s,d/i\S,pro,NOMcom,NOMcom,pmr,NCPL,N,N,di,DOM,di,"Boeci, l. 176",</l>,
